episode,scene_num,sequence,place,type,actor,dialogue
5,191,603,CLOUD CITY,EXT,LANDO,What's wrong with the Falcon?
5,191,604,CLOUD CITY,EXT,HAN,Hyperdrive.
5,191,605,CLOUD CITY,EXT,LANDO,I'll get my people to work on it.
5,191,606,CLOUD CITY,EXT,HAN,Good.
5,191,607,CLOUD CITY,EXT,LANDO,"You know, that ship saved my life quite a few times.  She's the fastest hunk of junk in the galaxy."
5,192,608,CLOUD CITY,INT,HAN,How's the gas mine?  Is it paying off for you?
5,192,609,CLOUD CITY,INT,LANDO,"Oh, not as well as I'd like. We're a small outpost and not very self-sufficient.  And I've had supply problems of every kind. I've had labor difficulties... grinning at him) What's so funny?"
5,192,610,CLOUD CITY,INT,HAN,"You.  Listen to you - you sound like a businessman, a responsible leader.  Who'd have thought that, huh?"
5,192,611,CLOUD CITY,INT,LANDO,"You know, seeing you sure brings back a few things."
5,192,612,CLOUD CITY,INT,HAN,Yeah.
5,192,613,CLOUD CITY,INT,LANDO,Yeah.  I'm responsible these days. It's the price you pay for being successful.
5,192,614,CLOUD CITY,INT,THREEPIO,Oh!  Nice to see a familiar face.
5,192,615,CLOUD CITY,INT,SECOND THREEPIO,E chu ta!
5,192,616,CLOUD CITY,INT,THREEPIO,How rude!
5,193,617,CLOUD CITY,INT,THREEPIO,That sounds like an R2 unit in there.  I wonder if...
5,193,618,CLOUD CITY,INT,THREEPIO,"Hello?  How interesting.  Oh, my."
5,193,619,CLOUD CITY,INT,MAN'S VOICE,Who are you?
5,193,620,CLOUD CITY,INT,THREEPIO,"Oh, I'm terribly sorry.  I... I didn't mean to intrude.  No, no, please don't get up.  No!"
5,195,621,DAGOBAH,EXT,YODA,Luke!  You must complete the training.
5,195,622,DAGOBAH,EXT,LUKE,I can't keep the vision out of my head.  They're my friends.  I've got to help them.
5,195,623,DAGOBAH,EXT,YODA,You must not go!
5,195,624,DAGOBAH,EXT,LUKE,But Han and Leia will die if I don't.
5,195,625,DAGOBAH,EXT,BEN'S VOICE,You don't know that.
5,195,626,DAGOBAH,EXT,BEN,Even Yoda cannot see their fate.
5,195,627,DAGOBAH,EXT,LUKE,But I can help them!  I feel the Force!
5,195,628,DAGOBAH,EXT,BEN,"But you cannot control it.  This is a dangerous time for you, when you will be tempted by the dark side of the Force."
5,195,629,DAGOBAH,EXT,YODA,"Yes, yes.  To Obi-Wan you listen. The cave.  Remember your failure at the cave!"
5,195,630,DAGOBAH,EXT,LUKE,"But I've learned so much since then.  Master Yoda, I promise to return and finish what I've begun. You have my word."
5,195,631,DAGOBAH,EXT,BEN,It is you and your abilities the Emperor wants.  that is why your friends are made to suffer.
5,195,632,DAGOBAH,EXT,LUKE,And that is why I have to go.
5,195,633,DAGOBAH,EXT,BEN,"Luke, I don't want to lose you to the Emperor the way I lost Vader."
5,195,634,DAGOBAH,EXT,LUKE,You won't.
5,195,635,DAGOBAH,EXT,YODA,"Stopped they must be.  On this all depends.  Only a fully trained Jedi Knight with the Force as his ally will conquer Vader and his Emperor.  If you end your training now, if you choose the quick and easy path, as Vader did, you will become an agent of evil."
5,195,636,DAGOBAH,EXT,BEN,Patience.
5,195,637,DAGOBAH,EXT,LUKE,And sacrifice Han and Leia?
5,195,638,DAGOBAH,EXT,YODA,If you honor what they fight for ... yes!
5,195,639,DAGOBAH,EXT,BEN,"If you choose to face Vader, you will do it alone.  I cannot interfere."
5,195,640,DAGOBAH,EXT,LUKE,"I understand. X-wing) Artoo, fire up the converters."
5,195,641,DAGOBAH,EXT,BEN,"Luke, don't give in to hate - that leads to the dark side."
5,195,642,DAGOBAH,EXT,YODA,Strong is Vader.  Mind what you have learned.  Save you it can.
5,195,643,DAGOBAH,EXT,LUKE,I will.  And I'll return.  I promise.
5,195,644,DAGOBAH,EXT,YODA,"Told you, I did.  Reckless is he.  Now matters are worse."
5,195,645,DAGOBAH,EXT,BEN,That boy is our last hope.
5,195,646,DAGOBAH,EXT,YODA,No.  There is another.
5,197,647,CLOUD CITY,INT,HAN,The ship is almost finished. Two or Three more things and we're in great shape.
5,197,648,CLOUD CITY,INT,LEIA,The sooner the better.  Something's wrong here.  No one has seen or knows anything about Threepio. He's been gone too long to have gotten lost.
5,197,649,CLOUD CITY,INT,HAN,Relax.  I'll talk to Lando and see what I can find out.
5,197,650,CLOUD CITY,INT,LEIA,I don't trust Lando.
5,197,651,CLOUD CITY,INT,HAN,"Well, I don't trust him, either. But he is my friend.  Besides, we'll soon be gone."
5,197,652,CLOUD CITY,INT,LEIA,"And then you're as good as gone, aren't you?"
5,199,653,CLOUD CITY,INT,LEIA,What happened?
5,199,654,CLOUD CITY,INT,HAN,Where?  Found him in a junk pile?
5,199,655,CLOUD CITY,INT,LEIA,"Oh, what a mess.  Chewie, do you think you can repair him?"
5,199,656,CLOUD CITY,INT,HAN,Lando's got people who can fix him.
5,199,657,CLOUD CITY,INT,LEIA,"No, thanks."
5,199,658,CLOUD CITY,INT,LANDO,I'm sorry.  Am I interrupting anything?
5,199,659,CLOUD CITY,INT,LEIA,Not really.
5,199,660,CLOUD CITY,INT,LANDO,You look absolutely beautiful. You truly belong here with us among the clouds.
5,199,661,CLOUD CITY,INT,LEIA,Thank you.
5,199,662,CLOUD CITY,INT,LANDO,Will you join me for a little refreshment?
5,199,663,CLOUD CITY,INT,LANDO,"Everyone's invited, of course."
5,199,664,CLOUD CITY,INT,LANDO,Having trouble with you droid?
5,199,665,CLOUD CITY,INT,HAN,No.  No problem.  Why?
5,200,666,CLOUD CITY,INT,LANDO,"So you see, since we're a small operation, we don't fall into the... uh... jurisdiction of the Empire."
5,200,667,CLOUD CITY,INT,LEIA,So you're part of the mining guild then?
5,200,668,CLOUD CITY,INT,LANDO,"No, not actually.  Our operation is small enough not to be noticed... which is advantageous for everybody since our customers are anxious to avoid attracting attention to themselves."
5,200,669,CLOUD CITY,INT,HAN,Aren't you afraid the Empire's going to find out about this little operation and shut you down?
5,200,670,CLOUD CITY,INT,LANDO,That's always been a danger looming like a shadow over everything we've built here.  But things have developed that will insure security. I've just made a deal that will keep the Empire out of here forever.
5,201,671,CLOUD CITY,INT,VADER,We would be honored if you would join us.
5,201,672,CLOUD CITY,INT,LANDO,I had no choice.  They arrived right before you did.  I'm sorry.
5,201,673,CLOUD CITY,INT,HAN,"I'm sorry, too."
5,203,674,LUKE'S X,INT,LUKE,"No, Threepio's with them."
5,203,675,LUKE'S X,INT,LUKE,Just hang on.  We're almost there.
5,204,676,CLOUD CITY,INT,THREEPIO,"Mmmm.  Oh, my.  Uh, I, uh - Take this off!  I, uh, don't mean to intrude here.  I, don't, no, no, no... Please don't get up.  No!"
5,204,677,CLOUD CITY,INT,THREEPIO,"Stormtroopers?  Here?  We're in danger.  I must tell the others. Oh, no!  I've been shot!"
5,206,678,CLOUD CITY,INT,LANDO,Lord Vader.
5,206,679,CLOUD CITY,INT,VADER,You may take Captain Solo to Jabba the Hut after I have Skywalker.
5,206,680,CLOUD CITY,INT,BOBA FETT,He's no good to me dead.
5,206,681,CLOUD CITY,INT,VADER,He will not be permanently damaged.
5,206,682,CLOUD CITY,INT,LANDO,"Lord Vader, what about Leia and the Wookiee?"
5,206,683,CLOUD CITY,INT,VADER,They must never again leave this city.
5,206,684,CLOUD CITY,INT,LANDO,"That was never a condition of our agreement, nor was giving Han to this bounty hunter!"
5,206,685,CLOUD CITY,INT,VADER,Perhaps you think you're being treated unfairly.
5,206,686,CLOUD CITY,INT,LANDO,No.
5,206,687,CLOUD CITY,INT,VADER,Good.  It would be unfortunate if I had to leave a garrison here.
5,206,688,CLOUD CITY,INT,LANDO,This deal's getting worse all the time.
5,207,689,CLOUD CITY,INT,THREEPIO,"Oh, yes, that's very good.  I like that.  Oh!  Something's not right because now I can't see.  Wait. Wait!  Oh, my!  what have you done? I'm backwards, you stupid furball. Only an overgrown mophead like you would be stupid enough..."
5,207,690,CLOUD CITY,INT,HAN,I feel terrible.
5,207,691,CLOUD CITY,INT,LEIA,Why are they doing this?
5,207,692,CLOUD CITY,INT,HAN,They never even asked me any questions.
5,207,693,CLOUD CITY,INT,LEIA,Lando.
5,207,694,CLOUD CITY,INT,HAN,"Get out of here, Lando!"
5,207,695,CLOUD CITY,INT,LANDO,Shut up and listen!  Vader has agreed to turn Leia and Chewie over to me.
5,207,696,CLOUD CITY,INT,HAN,Over to you?
5,207,697,CLOUD CITY,INT,LANDO,"They'll have to stay here, but at least they'll be safe."
5,207,698,CLOUD CITY,INT,LEIA,What about Han?
5,207,699,CLOUD CITY,INT,LANDO,Vader's giving him to the bounty hunter.
5,207,700,CLOUD CITY,INT,LEIA,Vader wants us all dead.
5,207,701,CLOUD CITY,INT,LANDO,He doesn't want you at all.  He's after somebody called Skywalker.
5,207,702,CLOUD CITY,INT,HAN,Luke?
5,207,703,CLOUD CITY,INT,LANDO,Lord Vader has set a trap for him.
5,207,704,CLOUD CITY,INT,LEIA,And we're the bait.
5,207,705,CLOUD CITY,INT,LANDO,"Well, he's on his way."
5,207,706,CLOUD CITY,INT,HAN,"Perfect.  You fixed us all pretty good, didn't you? My friend!"
5,207,707,CLOUD CITY,INT,LANDO,"Stop!  I've done all I can.  I'm sorry I couldn't do better, but I have my own problems."
5,207,708,CLOUD CITY,INT,HAN,"Yeah, you're a real hero."
5,207,709,CLOUD CITY,INT,LEIA,You certainly have a way with people.
5,208,710,CLOUD CITY,INT,VADER,"This facility is crude, but it should be adequate to freeze Skywalker for his journey to the Emperor."
5,208,711,CLOUD CITY,INT,IMPERIAL SOLDIER,"Lord Vader, ship approaching. X-wing class."
5,208,712,CLOUD CITY,INT,VADER,Good.  Monitor Skywalker and allow him to land.
5,208,713,CLOUD CITY,INT,LANDO,"Lord Vader, we only use this facility for carbon freezing.  If you put him in there, it might kill him."
5,208,714,CLOUD CITY,INT,VADER,I do not want the Emperor's prize damaged.  We will test it... on Captain Solo.
5,211,715,CLOUD CITY,INT,THREEPIO,"If only you had attached my legs, I wouldn't be in this ridiculous position.  Now, remember, Chewbacca, you have a responsibility to me, so don't do anything foolish."
5,211,716,CLOUD CITY,INT,HAN,What's going on... buddy?
5,211,717,CLOUD CITY,INT,LANDO,You're being put into carbon freeze.
5,211,718,CLOUD CITY,INT,BOBA FETT,What if he doesn't survive?  He's worth a lot to me.
5,211,719,CLOUD CITY,INT,VADER,The Empire will compensate you if he dies.  Put him in!
5,211,720,CLOUD CITY,INT,THREEPIO,"Oh, no!  No, no, no!  Stop, Chewbacca, stop...!"
5,211,721,CLOUD CITY,INT,HAN,"Stop, Chewie, stop!  Do you hear me?  Stop!"
5,211,722,CLOUD CITY,INT,THREEPIO,"Yes, stop, please!  I'm not ready to die."
5,211,723,CLOUD CITY,INT,HAN,"Chewie!  Chewie, this won't help me.  Hey!"
5,211,724,CLOUD CITY,INT,HAN,Save your strength.  There'll be another time.  The princess - you have to take care of her.  You hear me?
5,211,725,CLOUD CITY,INT,LEIA,I love you!
5,211,726,CLOUD CITY,INT,HAN,I know.
5,211,727,CLOUD CITY,INT,THREEPIO,"What... what's going on?  Turn round, Chewbacca, I can't see. Oh... they've encased him in carbonite.  He should be quite well-protected - if he survives the freezing process, that is."
5,211,728,CLOUD CITY,INT,VADER,"Well, Calrissian, did he survive?"
5,211,729,CLOUD CITY,INT,LANDO,"Yes, he's alive.  And in perfect hibernation."
5,211,730,CLOUD CITY,INT,VADER,He's all yours bounty hunter. Reset the chamber for Skywalker.
5,211,731,CLOUD CITY,INT,IMPERIAL OFFICER,"Skywalker has just landed, my lord."
5,211,732,CLOUD CITY,INT,VADER,"Good.  See to it that he finds his way here.  Calrissian, take the princess and the Wookiee to my ship."
5,211,733,CLOUD CITY,INT,LANDO,You said they'd be left in the city under my supervision.
5,211,734,CLOUD CITY,INT,VADER,I am altering the deal.  Pray I don't alter it any further.
5,212,735,CLOUD CITY,INT,LEIA,"Luke!  Luke, don't - it's a trap!  It's a trap!"
5,216,736,CLOUD CITY,INT,VADER,"The Force is with you, young Skywalker.  But you are not a Jedi yet."
5,217,737,CLOUD CITY,INT,LANDO,Well done.  Hold them in the security tower - and keep it quiet.  Move.
5,217,738,CLOUD CITY,INT,LEIA,What do you think you're doing?
5,217,739,CLOUD CITY,INT,LANDO,We're getting out of here.
5,217,740,CLOUD CITY,INT,THREEPIO,I knew all along it had to be a mistake.
5,217,741,CLOUD CITY,INT,LEIA,Do you think that after what you did to Han we're going to trust you?
5,217,742,CLOUD CITY,INT,LANDO,I had no choice...
5,217,743,CLOUD CITY,INT,THREEPIO,"What are you doing?  Trust him, trust him!"
5,217,744,CLOUD CITY,INT,LEIA,"Oh, so we understand, don't we, Chewie?  He had no choice."
5,217,745,CLOUD CITY,INT,LANDO,I'm just trying to help...
5,217,746,CLOUD CITY,INT,LEIA,We don't need any of your help.
5,217,747,CLOUD CITY,INT,LANDO,H-a-a-a...
5,217,748,CLOUD CITY,INT,LEIA,What?
5,217,749,CLOUD CITY,INT,THREEPIO,It sounds like Han.
5,217,750,CLOUD CITY,INT,LANDO,"There's still a chance to save Han... I mean, at the East Platform..."
5,217,751,CLOUD CITY,INT,LEIA,Chewie.
5,217,752,CLOUD CITY,INT,THREEPIO,"I'm terribly sorry about all this. After all, he's only a Wookiee."
5,218,753,CLOUD CITY,EXT,BOBA FETT,Put Captain Solo in the cargo hold.
5,219,754,CLOUD CITY,INT,THREEPIO,Artoo!  Artoo!  Where have you been?
5,219,755,CLOUD CITY,INT,THREEPIO,"Turn around, you wooly...! Hurry, hurry!  We're trying to save Han from the bounty hunter!"
5,219,756,CLOUD CITY,INT,THREEPIO,"Well, at least your still in one piece!  Look what happened to me!"
5,220,757,EAST LANDING PLATFORM,EXT,THREEPIO,"Oh, no!  Chewie, they're behind you!"
5,221,758,CLOUD CITY,INT,VADER,"You have learned much, young one."
5,221,759,CLOUD CITY,INT,LUKE,You'll find I'm full of surprises.
5,221,760,CLOUD CITY,INT,VADER,"Your destiny lies with me, Skywalker.  Obi-Wan knew this to be true."
5,221,761,CLOUD CITY,INT,LUKE,No!
5,221,762,CLOUD CITY,INT,VADER,All to easy.  Perhaps you are not as strong as the Emperor thought.
5,221,763,CLOUD CITY,INT,VADER,Impressive... most impressive.
5,221,764,CLOUD CITY,INT,VADER,Obi-Wan has taught you well.  You have controlled your fear... now release your anger.
5,221,765,CLOUD CITY,INT,VADER,Only your hatred can destroy me.
5,224,766,CLOUD CITY,INT,LANDO,The security codes has been changed!
5,224,767,CLOUD CITY,INT,THREEPIO,"Artoo, you can tell the computer to override the security system."
5,224,768,CLOUD CITY,INT,LANDO,Attention!  This is Lando Calrissian.  The Empire has takes control of the city.  I advise everyone to leave before more Imperial troops arrive.
5,224,769,CLOUD CITY,INT,LANDO,This way.
5,224,770,CLOUD CITY,INT,THREEPIO,Don't blame me.  I'm an interpreter. I'm not supposed to know a power socket from a computer terminal.
5,225,771,CLOUD CITY,INT,THREEPIO,"What are you talking about?  We're not interested in the hyperdrive on the Millennium Falcon.  It's fixed!  Just open the door, you stupid lump."
5,225,772,CLOUD CITY,INT,THREEPIO,I never doubted you for a second. Wonderful!
5,226,773,LANDING PLATFORM,EXT,THREEPIO,"Ouch!  Oh!  Ah!  That hurt.  Bend down, you thoughtless... Ow!"
5,226,774,LANDING PLATFORM,EXT,LANDO,Leia!  Go!
5,227,775,MILLENNIUM FALCON,INT,THREEPIO,"I thought that hairy beast would be the end of me.  Of course, I've looked better."
5,230,776,GANTRY,INT,VADER,You are beaten.  It is useless to resist.  Don't let yourself be destroyed as Obi-Wan did.
5,230,777,GANTRY,INT,VADER,"There is no escape.  Don't make me destroy you.  You do not yet realize your importance.  You have only begun to discover your power.  Join me and I will complete your training.  With our combined strength, we can end this destructive conflict and bring order to the galaxy."
5,230,778,GANTRY,INT,LUKE,I'll never join you!
5,230,779,GANTRY,INT,VADER,If you only knew the power of the dark side.  Obi-Wan never told you what happened to your father.
5,230,780,GANTRY,INT,LUKE,He told me enough!  It was you who killed him.
5,230,781,GANTRY,INT,VADER,No.  I am your father.
5,230,782,GANTRY,INT,LUKE,No.  No.  That's not true! That's impossible!
5,230,783,GANTRY,INT,VADER,Search your feelings.  You know it to be true.
5,230,784,GANTRY,INT,LUKE,No!  No!  No!
5,230,785,GANTRY,INT,VADER,"Luke.  You can destroy the Emperor. He has foreseen this.  It is your destiny.  Join me, and together we can rule the galaxy as father and son.  Come with me.  It is the only way."
5,233,786,BOTTOM OF CLOUD CITY,EXT,LUKE,"Ben... Ben, please!"
5,233,787,BOTTOM OF CLOUD CITY,EXT,LUKE,Ben.  Leia!
5,233,788,BOTTOM OF CLOUD CITY,EXT,LUKE,Hear me!  Leia!
5,234,789,MILLENNIUM FALCON,INT,LEIA,Luke... We've got to go back.
5,234,790,MILLENNIUM FALCON,INT,LANDO,What?
5,234,791,MILLENNIUM FALCON,INT,LEIA,I know where Luke is.
5,234,792,MILLENNIUM FALCON,INT,LANDO,But what about those fighter?
5,234,793,MILLENNIUM FALCON,INT,LEIA,"Chewie, just do it."
5,234,794,MILLENNIUM FALCON,INT,LANDO,But what about Vader?
5,234,795,MILLENNIUM FALCON,INT,LANDO,"All right, all right, all right."
5,236,796,CLOUD CITY,EXT,VADER,Bring my shuttle.
5,239,797,MILLENNIUM FALCON,INT,LANDO,"cockpit window) Look, someone's up there."
5,239,798,MILLENNIUM FALCON,INT,LEIA,"It's Luke.  Chewie, slow down. Slow down and we'll get under him. Lando, open the top hatch."
5,241,799,MILLENNIUM FALCON,INT,LEIA,"Okay.  Easy, Chewie."
5,244,800,MILLENNIUM FALCON,INT,LEIA,Lando?
5,244,801,MILLENNIUM FALCON,INT,LANDO,"Okay, let's go."
5,246,802,MILLENNIUM FALCON,INT,LUKE,"Oh, Leia."
5,246,803,MILLENNIUM FALCON,INT,LANDO,"All right, Chewie.  Let's go."
5,248,804,MILLENNIUM FALCON,INT,LEIA,I'll be back.
5,249,805,MILLENNIUM FALCON,INT,LEIA,Star Destroyer.
5,249,806,MILLENNIUM FALCON,INT,LANDO,"All right, Chewie.  Ready for light-speed."
5,249,807,MILLENNIUM FALCON,INT,LEIA,If your people fixed the hyperdrive.
5,249,808,MILLENNIUM FALCON,INT,LEIA,All the coordinates are set. It's now or never.
5,249,809,MILLENNIUM FALCON,INT,LANDO,Punch it!
5,249,810,MILLENNIUM FALCON,INT,LANDO,They told me they fixed it.  I trusted them to fix it.  It's not my fault!
5,251,811,VADER'S STAR DESTROYER,INT,PIETT,"They'll be in range of our tractor beam in moments, my lord."
5,251,812,VADER'S STAR DESTROYER,INT,VADER,Did your men deactivate the hyperdrive on the Millennium Falcon?
5,251,813,VADER'S STAR DESTROYER,INT,PIETT,"Yes, my lord."
5,251,814,VADER'S STAR DESTROYER,INT,VADER,Good.  Prepare the boarding party and set your weapons for stun.
5,251,815,VADER'S STAR DESTROYER,INT,PIETT,"Yes, my lord."
5,252,816,MILLENNIUM FALCON,INT,THREEPIO,Noisy brute.  Why don't we just go into light-speed?
5,252,817,MILLENNIUM FALCON,INT,THREEPIO,We can't?  How would you know the hyperdrive is deactivated?
5,252,818,MILLENNIUM FALCON,INT,THREEPIO,"The city's central computer told you?  Artoo-Detoo, you know better than to trust a strange computer. Ouch!  Pay attention to what you're doing!"
5,254,819,VADER'S STAR DESTROYER,INT,VADER,Luke.
5,255,820,MILLENNIUM FALCON,INT,LUKE,Father.
5,256,821,VADER'S STAR DESTROYER,INT,VADER,"Son, come with me."
5,257,822,MILLENNIUM FALCON,INT,LUKE,"Ben, why didn't you tell me?"
5,258,823,MILLENNIUM FALCON,INT,LANDO,Chewie!
5,260,824,MILLENNIUM FALCON,INT,LUKE,It's Vader.
5,261,825,VADER'S STAR DESTROYER,INT,VADER,Luke... it is your destiny.
5,262,826,MILLENNIUM FALCON,INT,LUKE,"Ben, why didn't you tell me?"
5,263,827,VADER'S STAR DESTROYER,INT,PIETT,Alert all commands.  Ready for the tractor beam.
5,264,828,MILLENNIUM FALCON,INT,THREEPIO,"Artoo, come back at once!  You haven't finished with me yet! You don't know how to fix the hyperdrive.  Chewbacca can do it.  I'm standing here in pieces, and you're having delusions of grandeur!"
5,266,829,MILLENNIUM FALCON,INT,THREEPIO,"Oh, you did it!"
5,270,830,MILLENNIUM FALCON,INT,LANDO,"Luke, we're ready for takeoff."
5,270,831,MILLENNIUM FALCON,INT,LUKE,"Good luck, Lando"
5,270,832,MILLENNIUM FALCON,INT,LANDO,"When we find Jabba the Hut and that bounty hunter, we'll contact you."
5,271,833,STAR CRUISER,INT,LUKE,I'll meet you at the rendezvous point on Tatooine.
5,272,834,MILLENNIUM FALCON,INT,LANDO,"Princess, we'll find Han.  I promise."
5,273,835,STAR CRUISER,INT,LUKE,"Chewie, I'll be waiting for your signal."
5,273,836,STAR CRUISER,INT,LUKE,"Take care, you two.  May the Force be with you."
5,273,837,STAR CRUISER,INT,LUKE,Ow!
5,275,838,GALAXY,EXT,THE END,
