episode,scene_num,sequence,place,type,actor,dialogue
4,1,1,REBEL BLOCKADE RUNNER,INT,THREEPIO,Did you hear that? They've shut down the main reactor. We'll be destroyed for sure. This is madness!
4,1,2,REBEL BLOCKADE RUNNER,INT,THREEPIO,We're doomed!
4,1,3,REBEL BLOCKADE RUNNER,INT,THREEPIO,There'll be no escape for the Princess this time.
4,1,4,REBEL BLOCKADE RUNNER,INT,THREEPIO,What's that?
4,3,5,REBEL BLOCKADE RUNNER,INT,THREEPIO,I should have known better than to trust the logic of a half-sized thermocapsulary dehousing assister...
4,4,6,TATOOINE,INT,LUKE,Hurry up! Come with me! What are you waiting for?! Get in gear!
4,7,7,REBEL BLOCKADE RUNNER,INT,THREEPIO,"Artoo! Artoo-Detoo, where are you?"
4,7,8,REBEL BLOCKADE RUNNER,INT,THREEPIO,At last! Where have you been?
4,7,9,REBEL BLOCKADE RUNNER,INT,THREEPIO,They're heading in this direction. What are we going to do? We'll be sent to the spice mine of Kessel or smashed into who knows what!
4,7,10,REBEL BLOCKADE RUNNER,INT,THREEPIO,"Wait a minute, where are you going?"
4,8,11,REBEL BLOCKADE RUNNER,INT,IMPERIAL OFFICER,The Death Star plans are not in the main computer.
4,8,12,REBEL BLOCKADE RUNNER,INT,VADER,Where are those transmissions you intercepted?
4,8,13,REBEL BLOCKADE RUNNER,INT,VADER,What have you done with those plans?
4,8,14,REBEL BLOCKADE RUNNER,INT,REBEL OFFICER,We intercepted no transmissions. Aaah... This is a consular ship. Were on a diplomatic mission.
4,8,15,REBEL BLOCKADE RUNNER,INT,VADER,If this is a consular ship... were is the Ambassador?
4,8,16,REBEL BLOCKADE RUNNER,INT,VADER,"Commander, tear this ship apart until you've found those plans and bring me the Ambassador. I want her alive!"
4,9,17,REBEL BLOCKADE RUNNER,INT,TROOPER,There she is! Set for stun!
4,9,18,REBEL BLOCKADE RUNNER,INT,TROOPER,She'll be all right. Inform Lord Vader we have a prisoner.
4,10,19,REBEL BLOCKADE RUNNER,INT,THREEPIO,"Hey, you're not permitted in there. It's restricted. You'll be deactivated for sure.."
4,10,20,REBEL BLOCKADE RUNNER,INT,THREEPIO,"Don't call me a mindless philosopher, you overweight glob of grease! Now come out before somebody sees you."
4,10,21,REBEL BLOCKADE RUNNER,INT,THREEPIO,Secret mission? What plans? What are you talking about? I'm not getting in there!
4,10,22,REBEL BLOCKADE RUNNER,INT,THREEPIO,I'm going to regret this.
4,11,23,IMPERIAL STARDESTROYER,INT,CHIEF PILOT,There goes another one.
4,11,24,IMPERIAL STARDESTROYER,INT,CAPTAIN,Hold your fire. There are no life forms. It must have been short- circuited.
4,12,25,LIFEPOD,INT,THREEPIO,"That's funny, the damage doesn't look as bad from out here."
4,12,26,LIFEPOD,INT,THREEPIO,Are you sure this things safe?
4,13,27,TATOOINE,INT,WOMAN,I've told you kids to slow down!
4,14,28,POWER STATION,INT,FIXER,Did I hear a young noise blast through here?
4,14,29,POWER STATION,INT,CAMIE,It was just wormie on another rampage.
4,14,30,POWER STATION,INT,LUKE,Shape it up you guys!... Biggs?
4,14,31,POWER STATION,INT,LUKE,I didn't know you were back! When did you get in?
4,14,32,POWER STATION,INT,BIGGS,"Just now. I wanted to surprise you, hot shot. I thought you'd be here... certainly didn't expect you to be out working."
4,14,33,POWER STATION,INT,LUKE,"The Academy didn't change you much...but you're back so soon? Hey, what happened, didn't you get your commission?"
4,14,34,POWER STATION,INT,BIGGS,Of course I got it. Signed aboard The Rand Ecliptic last week. First mate Biggs Darklighter at your service... ...I just came to say good-bye to all you unfortunate landlocked simpletons.
4,14,35,POWER STATION,INT,LUKE,I almost forgot. There's a battle going on! Right here in our system. Come and look!
4,14,36,POWER STATION,INT,DEAK,Not again! Forget it.
4,15,37,TATOOINE,INT,LUKE,There they are!
4,15,38,TATOOINE,INT,BIGGS,"That's no battle, hot shot... they're just sitting there! Probably a freighter-tanker refueling."
4,15,39,TATOOINE,INT,LUKE,But there was a lot of firing earlier...
4,15,40,TATOOINE,INT,LUKE,"Hey, easy with those..."
4,15,41,TATOOINE,INT,CAMIE,"Don't worry about it, Wormie."
4,15,42,TATOOINE,INT,FIXER,"I keep telling you, the Rebellion is a long way from here. I doubt if the Empire would even fight to keep this system. Believe me Luke, this planet is a big hunk of nothing..."
4,16,43,REBEL BLOCKADE RUNNER,INT,LEIA,"Lord Vader, I should have known. Only you could be so bold. The Imperial Senate will not sit for this, when they hear you've attacked a diplomatic..."
4,16,44,REBEL BLOCKADE RUNNER,INT,VADER,"Don't play games with me, Your Highness. You weren't on any mercy mission this time. You passed directly through a restricted system. Several transmissions were beamed to this ship by Rebel spies. I want to know what happened to the plans they sent you."
4,16,45,REBEL BLOCKADE RUNNER,INT,LEIA,I don't know what you're talking about. I'm a member of the Imperial Senate on a diplomatic mission to Alderaan...
4,16,46,REBEL BLOCKADE RUNNER,INT,VADER,You're a part of the Rebel Alliance... and a traitor. Take her away!
4,16,47,REBEL BLOCKADE RUNNER,INT,COMMANDER,"Holding her is dangerous. If word of this gets out, it could generate sympathy for the Rebellion in the senate."
4,16,48,REBEL BLOCKADE RUNNER,INT,VADER,I have traced the Rebel spies to her. Now she is my only link to find their secret base!
4,16,49,REBEL BLOCKADE RUNNER,INT,COMMANDER,She'll die before she tells you anything.
4,16,50,REBEL BLOCKADE RUNNER,INT,VADER,Leave that to me. Send a distress signal and then inform the senate that all aboard were killed!
4,16,51,REBEL BLOCKADE RUNNER,INT,SECOND OFFICER,"Lord Vader, the battle station plans are not aboard this ship! And no transmissions were made. An escape pod was jettisoned during the fighting, but no life forms were aboard."
4,16,52,REBEL BLOCKADE RUNNER,INT,VADER,"She must have hidden the plans in the escape pod. Send a detachment down to retrieve them. See to it personally, Commander. There'll be no one to stop us this time."
4,16,53,REBEL BLOCKADE RUNNER,INT,COMMANDER,"Yes, sir."
4,18,54,TATOOINE,INT,THREEPIO,How did I get into this mess? I really don't know how. We seem to be made to suffer. It's our lot in life.
4,18,55,TATOOINE,INT,THREEPIO,I've got to rest before I fall apart. My joints are almost frozen.
4,18,56,TATOOINE,INT,THREEPIO,What a desolate place this is.
4,18,57,TATOOINE,INT,THREEPIO,Where are you going?
4,18,58,TATOOINE,INT,THREEPIO,"Well, I'm not going that way. It's much too rocky. This way is much easier."
4,18,59,TATOOINE,INT,THREEPIO,What makes you think there are settlements over there?
4,18,60,TATOOINE,INT,THREEPIO,Don't get technical with me.
4,18,61,TATOOINE,INT,THREEPIO,"What mission? What are you talking about? I've had just about enough of you! Go that way! You'll be malfunctioning within a day, you nearsighted scrap pile!"
4,18,62,TATOOINE,INT,THREEPIO,"And don't let me catch you following me begging for help, because you won't get it."
4,18,63,TATOOINE,INT,THREEPIO,No more adventures. I'm not going that way.
4,19,64,TATOOINE,INT,THREEPIO,"That malfunctioning little twerp. This is all his fault! He tricked me into going this way, but he'll do no better."
4,19,65,TATOOINE,INT,THREEPIO,"Wait, what's that? A transport! I'm saved!"
4,19,66,TATOOINE,INT,THREEPIO,"Over here! Help! Please, help!"
4,20,67,TATOOINE,INT,LUKE,"...so I cut off my power, shut down the afterburners and came in low on Deak's trail. I was so close I thought I was going to fry my instruments. As it was I busted up the Skyhopper pretty bad. Uncle Owen was pretty upset. He grounded me for the rest of the season. You should have been there... it was fantastic."
4,20,68,TATOOINE,INT,BIGGS,"You ought to take it easy Luke. You may be the hottest bushpilot this side of Mos Eisley, but those little Skyhoppers are dangerous. Keep it up, and one day, whammo, you're going to be nothing more than a dark spot on the down side of a canyon wall."
4,20,69,TATOOINE,INT,LUKE,Look who's talking. Now that you've been around those giant starships you're beginning to sound like my uncle. You've gotten soft in the city...
4,20,70,TATOOINE,INT,BIGGS,I've missed you kid.
4,20,71,TATOOINE,INT,LUKE,"Well, things haven't been the same since you left, Biggs. It's been so... quiet."
4,20,72,TATOOINE,INT,BIGGS,"Luke, I didn't come back just to say good-bye... I shouldn't tell you this, but you're the only one I can trust... and if I don't come back, I want somebody to know."
4,20,73,TATOOINE,INT,LUKE,What are you talking about?
4,20,74,TATOOINE,INT,BIGGS,"I made some friends at the Academy. ...when our frigate goes to one of the central systems, we're going to jump ship and join the Alliance..."
4,20,75,TATOOINE,INT,LUKE,Join the Rebellion?! Are you kidding! How?
4,20,76,TATOOINE,INT,BIGGS,Quiet down will ya! You got a mouth bigger than a meteor crater!
4,20,77,TATOOINE,INT,LUKE,I'm sorry. I'm quiet. Listen how quiet I am. You can barely hear me...
4,20,78,TATOOINE,INT,BIGGS,My friend has a friend on Bestine who might help us make contact.
4,20,79,TATOOINE,INT,LUKE,You're crazy! You could wander around forever trying to find them.
4,20,80,TATOOINE,INT,BIGGS,"I know it's a long shot, but if I don't find them I'll do what I can on my own... It's what we always talked about. Luke, I'm not going to wait for the Empire to draft me into service. The Rebellion is spreading and I want to be on the right side -- the side I believe in."
4,20,81,TATOOINE,INT,LUKE,And I'm stuck here...
4,20,82,TATOOINE,INT,BIGGS,I thought you were going to the Academy next term. You'll get your chance to get off this rock.
4,20,83,TATOOINE,INT,LUKE,Not likely! I had to cancel my application. There has been a lot of unrest among the Sandpeople since you left... they've even raided the outskirts of Anchorhead.
4,20,84,TATOOINE,INT,BIGGS,Your uncle could hold off a whole colony of Sandpeople with one blaster.
4,20,85,TATOOINE,INT,LUKE,"I know, but he's got enough vaporators going to make the place pay off. He needs me for just one more season. I can't leave him now."
4,20,86,TATOOINE,INT,BIGGS,"I feel for you, Luke, you're going to have to learn what seems to be important or what really is important. What good is all your uncle's work if it's taken over by the Empire?... You know they're starting to nationalize commerce in the central systems... it won't be long before your uncle is merely a tenant, slaving for the greater glory of the Empire."
4,20,87,TATOOINE,INT,LUKE,It couldn't happen here. You said it yourself. The Empire won't bother with this rock.
4,20,88,TATOOINE,INT,BIGGS,Things always change.
4,20,89,TATOOINE,INT,LUKE,I wish I was going... Are you going to be around long?
4,20,90,TATOOINE,INT,BIGGS,"No, I'm leaving in the morning..."
4,20,91,TATOOINE,INT,LUKE,Then I guess I won't see you.
4,20,92,TATOOINE,INT,BIGGS,Maybe someday... I'll keep a lookout.
4,20,93,TATOOINE,INT,LUKE,"Well, I'll be at the Academy next season... after that who knows. I won't be drafted into the Imperial Starfleet that's for sure... Take care of yourself, you'll always be the best friend I've got."
4,20,94,TATOOINE,INT,BIGGS,"So long, Luke."
4,24,95,SANDCRAWLER,INT,THREEPIO,Artoo-Detoo! It's you! It's you!
4,26,96,TATOOINE,INT,FIRST TROOPER,Someone was in the pod. The tracks go off in this direction.
4,26,97,TATOOINE,INT,SECOND TROOPER,"Look, sir -- droids."
4,28,98,SANDCRAWLER,INT,THREEPIO,Wake up! Wake up!
4,28,99,SANDCRAWLER,INT,THREEPIO,We're doomed.
4,28,100,SANDCRAWLER,INT,THREEPIO,Do you think they'll melt us down?
4,28,101,SANDCRAWLER,INT,THREEPIO,Don't shoot! Don't shoot! Will this never end?
4,29,102,TATOOINE,INT,BERU,"Luke, tell Owen that if he gets a translator to be sure it speaks Bocce."
4,29,103,TATOOINE,INT,LUKE,It looks like we don't have much of a choice but I'll remind him.
4,29,104,TATOOINE,INT,OWEN,I have no need for a protocol droid.
4,29,105,TATOOINE,INT,THREEPIO,Sir -- not in an environment such as this -- that's why I've also been programmed for over thirty secondary functions that...
4,29,106,TATOOINE,INT,OWEN,What I really need is a droid that understands the binary language of moisture vaporators.
4,29,107,TATOOINE,INT,THREEPIO,Vaporators! Sir -- My first job was programming binary load lifter... very similar to your vaporators. You could say...
4,29,108,TATOOINE,INT,OWEN,Do you speak Bocce?
4,29,109,TATOOINE,INT,THREEPIO,"Of course I can, sir. It's like a second language for me... I'm as fluent in Bocce..."
4,29,110,TATOOINE,INT,OWEN,All right shut up! I'll take this one.
4,29,111,TATOOINE,INT,THREEPIO,"Shutting up, sir."
4,29,112,TATOOINE,INT,OWEN,"Luke, take these two over to the garage, will you? I want you to have both of them cleaned up before dinner."
4,29,113,TATOOINE,INT,LUKE,But I was going into Toshi Station to pick up some power converters...
4,29,114,TATOOINE,INT,OWEN,"You can waste time with your friends when your chores are done. Now come on, get to it!"
4,29,115,TATOOINE,INT,LUKE,"All right, come on! And the red one, come on. Well, come on, Red, let's go."
4,29,116,TATOOINE,INT,LUKE,Uncle Owen...
4,29,117,TATOOINE,INT,OWEN,Yeah?
4,29,118,TATOOINE,INT,LUKE,This R2 unit has a bad motivator. Look!
4,29,119,TATOOINE,INT,OWEN,"Hey, what're you trying to push on us?"
4,29,120,TATOOINE,INT,THREEPIO,"Excuse me, sir, but that R2 unit is in prime condition. A real bargain."
4,29,121,TATOOINE,INT,LUKE,Uncle Owen...
4,29,122,TATOOINE,INT,OWEN,Yeah?
4,29,123,TATOOINE,INT,LUKE,What about that one?
4,29,124,TATOOINE,INT,OWEN,What about that blue one? We'll take that one.
4,29,125,TATOOINE,INT,LUKE,"Yeah, take it away."
4,29,126,TATOOINE,INT,THREEPIO,"Uh, I'm quite sure you'll be very pleased with that one, sir. He really is in first-class condition. I've worked with him before. Here he comes."
4,29,127,TATOOINE,INT,LUKE,"Okay, let's go."
4,29,128,TATOOINE,INT,THREEPIO,"Now, don't you forget this! Why I should stick my neck out for you is quite beyond my capacity!"
4,30,129,LARS HOMESTEAD,INT,THREEPIO,"Thank the maker! This oil bath is going to feel so good. I've got such a bad case of dust contamination, I can barely move!"
4,30,130,LARS HOMESTEAD,INT,LUKE,"It just isn't fair. Oh, Biggs is right. I'm never gonna get out of here!"
4,30,131,LARS HOMESTEAD,INT,THREEPIO,Is there anything I might do to help?
4,30,132,LARS HOMESTEAD,INT,LUKE,"Well, not unless you can alter time, speed up the harvest, or teleport me off this rock!"
4,30,133,LARS HOMESTEAD,INT,THREEPIO,"I don't think so, sir. I'm only a droid and not very knowledgeable about such things. Not on this planet, anyways. As a matter of fact, I'm not even sure which planet I'm on."
4,30,134,LARS HOMESTEAD,INT,LUKE,"Well, if there's a bright center to the universe, you're on the planet that it's farthest from."
4,30,135,LARS HOMESTEAD,INT,THREEPIO,"I see, sir."
4,30,136,LARS HOMESTEAD,INT,LUKE,"Uh, you can call me Luke."
4,30,137,LARS HOMESTEAD,INT,THREEPIO,"I see, sir Luke."
4,30,138,LARS HOMESTEAD,INT,LUKE,Just Luke.
4,30,139,LARS HOMESTEAD,INT,THREEPIO,"And I am See-Threepio, human-cyborg relations, and this is my counterpart, Artoo-Detoo."
4,30,140,LARS HOMESTEAD,INT,LUKE,Hello.
4,30,141,LARS HOMESTEAD,INT,LUKE,You got a lot of carbon scoring here. It looks like you boys have seen a lot of action.
4,30,142,LARS HOMESTEAD,INT,THREEPIO,"With all we've been through, sometimes I'm amazed we're in as good condition as we are, what with the Rebellion and all."
4,30,143,LARS HOMESTEAD,INT,LUKE,You know of the Rebellion against the Empire?
4,30,144,LARS HOMESTEAD,INT,THREEPIO,"That's how we came to be in your service, if you take my meaning, sir."
4,30,145,LARS HOMESTEAD,INT,LUKE,Have you been in many battles?
4,30,146,LARS HOMESTEAD,INT,THREEPIO,"Several, I think. Actually, there's not much to tell. I'm not much more than an interpreter, and not very good at telling stories. Well, not at making them interesting, anyways."
4,30,147,LARS HOMESTEAD,INT,LUKE,"Well, my little friend, you've got something jammed in here real good. Were you on a cruiser or..."
4,30,148,LARS HOMESTEAD,INT,LEIA,"Help me, Obi-Wan Kenobi. You're my only hope."
4,30,149,LARS HOMESTEAD,INT,LUKE,What's this?
4,30,150,LARS HOMESTEAD,INT,THREEPIO,What is what?!? He asked you a question... What is that?
4,30,151,LARS HOMESTEAD,INT,LEIA,"Help me, Obi-Wan Kenobi. You're my only hope. Help me, Obi-Wan Kenobi. You're my only hope."
4,30,152,LARS HOMESTEAD,INT,THREEPIO,"Oh, he says it's nothing, sir. Merely a malfunction. Old data. Pay it no mind."
4,30,153,LARS HOMESTEAD,INT,LUKE,Who is she? She's beautiful.
4,30,154,LARS HOMESTEAD,INT,THREEPIO,"I'm afraid I'm not quite sure, sir."
4,30,155,LARS HOMESTEAD,INT,LEIA,"Help me, Obi-Wan Kenobi..."
4,30,156,LARS HOMESTEAD,INT,THREEPIO,"I think she was a passenger on our last voyage. A person of some importance, sir -- I believe. Our captain was attached to..."
4,30,157,LARS HOMESTEAD,INT,LUKE,Is there more to this recording?
4,30,158,LARS HOMESTEAD,INT,THREEPIO,"Behave yourself, Artoo. You're going to get us in trouble. It's all right, you can trust him. He's our new master."
4,30,159,LARS HOMESTEAD,INT,THREEPIO,"He says he's the property of Obi-Wan Kenobi, a resident of these parts. And it's a private message for him. Quite frankly, sir I don't know what he's talking about. Our last master was Captain Antilles, but with what we've been through, this little R2 unit has become a bit eccentric."
4,30,160,LARS HOMESTEAD,INT,LUKE,Obi-Wan Kenobi? I wonder if he means old Ben Kenobi?
4,30,161,LARS HOMESTEAD,INT,THREEPIO,"I beg your pardon, sir, but do you know what he's talking about?"
4,30,162,LARS HOMESTEAD,INT,LUKE,"Well, I don't know anyone named Obi- Wan, but old Ben lives out beyond the dune sea. He's kind of a strange old hermit."
4,30,163,LARS HOMESTEAD,INT,LUKE,I wonder who she is. It sounds like she's in trouble. I'd better play back the whole thing.
4,30,164,LARS HOMESTEAD,INT,THREEPIO,"He says the restraining bolt has short circuited his recording system. He suggests that if you remove the bolt, he might be able to play back the entire recording."
4,30,165,LARS HOMESTEAD,INT,LUKE,"H'm? Oh, yeah, well, I guess you're too small to run away on me if I take this off! Okay."
4,30,166,LARS HOMESTEAD,INT,LUKE,There you go.
4,30,167,LARS HOMESTEAD,INT,LUKE,"Well, wait a minute. Where'd she go? Bring her back! Play back the entire message."
4,30,168,LARS HOMESTEAD,INT,THREEPIO,What message? The one you're carrying inside your rusty innards!
